sap_id,name,branch_id,store_type,operational_date,address,latitude,longitude,phone,zipcode
AO06,KF.0242 Kuta,31,MEDICAL,1/1/2003,Jl. Raya Kuta No.102,-8.721976,115.178513,089694342489,52352
AO07,KF.0376 Tj. Benoa,31,SUPER_STORE,3/1/2010,"Jl. Pratama No.79A Lingkungan Banjar Terora, Benoa",-8.774458,115.222642,081110678092,80361
AO08,KF.0384 BERAWA,31,BASIC_HEALTH,8/1/2010,Jl. Raya legian No.139,-8.658641,115.139917,082114696984,80361
AO09,KF.0412 Dsix,31,BASIC_HEALTH,5/1/2012,Jl. Raya Legian No.154 Seminya,-8.697011,115.168741,081339200021,80361
AO10,KF.0415 Petitenget,31,BASIC_HEALTH,7/1/2012,Jl. Petitenget No.7 Kerobokan,-8.673028,115.158976,081337880952,80361
AO11,KF.0424 Jimbaran,31,MEDICAL,12/1/2012,"Jl. Bukit Permai ,Ling Pesalak",-8.783456,115.166439,081139607714,50661
AO12,KF.0579 Kerobokan,31,BASIC_HEALTH,11/1/2014,Jl. Raya Kerobokan No.15,-8.668739,115.150305,081139607731,80361
AO13,KF.0589 Dewi Sri,31,HEALTH_AND_CARE,11/2/2014,Jl. Dewi Sri No.888,-8.701218,115.176711,081110678090,80361
AO14,KF.0598 Kedonganan,31,BASIC_HEALTH,11/3/2014,Jl. Raya Uluwatu No.24 Jimbara,-8.771627,115.173085,085739865507,50661
AO15,KF.Bypass,31,NULL,2/2/2015,Jl. By Pass Ngurah Rai No.74,-8.765966,115.178172,085792304864,80361
AO16,KF.P. Jelantik,31,HEALTH_AND_CARE,2/2/2015,Jl.P.Jelantik No.58 Legian-Kut,-8.710091,115.174211,089692412681,80361
AO17,KF.Legian II,31,HEALTH_AND_CARE,8/1/2015,Jl. Legian No.204 Legian Kuta,-8.715821,115.174011,081139607720,52352
AO18,KF.Pantai Kuta,31,MEDICAL,12/12/2015,Jl. Pantai Kuta No .22,-8.722647,115.172487,081139607721,52352
AO19,KF.PADMA,31,SUPER_STORE,2/16/2016,Jl. Padma Utara No. 9,-8.701524,115.166308,081139607791,80361
AO20,KF.POPULAR BATU BELIG,31,HEALTH_AND_CARE,3/16/2016,"Jl. Subak Sari, Br. Tegal Gundul, Desa Tibubeneng, Kuta Utara",-8.668926,115.146452,081110678080,64217
AO21,KF PEPITO CANGU,31,MEDICAL,3/16/2016,"Jl. Raya Canggu, Kuta Utara",-8.644013,115.15769,089695350190,80361
AO22,KF ULUWATU UNGASAN,31,HEALTH_AND_CARE,10/15/2016,"Jl. Raya Uluwatu, Desa Ungasan",-8.818732,115.153649,089535558384,80361
AO23,KF SEMPIDI,31,MEDICAL,10/15/2016,"Jl. Raya Sempidi No. 12 Kel. Sempidi, Kec. Mengwi",-8.603484,115.186037,08999967888,80351
AO24,KF.0838,31,BASIC_HEALTH,11/16/2016,"JL. PANTAI BERAWA NO 16,BR. PELAMBINGAN, DESA TIBUBENENG,KECAMATAN KUTA UTARA, KABUPATEN BADUNG, PROVINSI BALI",-8.6449074,115.1528273,085739001063,80361
AO26,KF MELASTI,31,BASIC_HEALTH,12/1/2016,Jl. PANTAI MELASTI,-8.708726,115.169805,081139607722,80361
AO27,KF PEPITO ND,31,MEDICAL,12/1/2016,Jl. Raya SILIGITA NUSA DUA,-8.799947,115.217547,082146585373,80361
AO28,KF PEPITO GWK,31,MEDICAL,2/1/2017,"Jl. Raya Uluwatu, Desa Ungasan",-8.806771,115.158986,081237670817,80361
AO29,KF Bintang Seminyak,31,BASIC_HEALTH,5/1/2017,Jl.Raya Seminyak Kuta -Bali,-8.694899,115.168186,087860165371,80361
AO30,KF 940 Canggu,31,BASIC_HEALTH,8/17/2017,"JL. Raya Canggu No. 77 Canggu, Kuta Utara",-8.6370401,115.1474197,081110678159,80361
AO31,ApotekKFPepitoPrerenan,31,BASIC_HEALTH,12/1/2017,Jl. Prerenan Canggu,-8.630628,115.13299,081139607740,80351
AO32,ApotekKFEchoBeach,31,MEDICAL,12/1/2017,Jl. Pantai Echo Beach Canggu,-8.653872,115.126503,08113800222,64217
AO33,KF PEPITO AYANA,31,NONE,7/23/2018,"Jl. Karang Mas No. 89, Br./Lingk. Bhuana Gubug",-8.791927,115.153311,081237900345,50661
AO34,KF CAMPLUNG TANDUK,31,SUPER_STORE,8/1/2018,Jl. Camplung Tanduk,-8.690863,115.164792,087866854884,80361
AO35,KF Kartika Plaza II,31,SUPER_STORE,3/3/2019,Jl. Kartika No. 12X Kuta,-8.730236,115.167843,081139607739,52352
AO37,KF Kerobokan II,31,HEALTH_AND_CARE,2/13/2019,Jl. Gn. Tangkuban Perahu Kerobokan,-8.672552,115.169957,081139607768,80361
AO38,KF Umalas,31,HEALTH_AND_CARE,1/29/2019,"Jl. Ulamas II, Kuta Utara",-8.666227,115.155889,081339459634,80361
AO39,KF Kapal,31,NONE,7/1/2019,"Jl. Raya Abianbase, Kapal, Mengwi, Badung",-8.579788,115.181193,081243485930,80351
AO43,KF Health & Beauty Seminyak,31,BASIC_HEALTH,10/1/2019,"Jl. Kayu Aya No. 29 Seminyak, Badung Bali",-8.682985,115.163965,081337953396,80361
AO44,KF Udayana,31,MEDICAL,4/1/2020,"Jl. Raya Kampus Unud Jimbaran, Kuta Selatan",-8.789527,115.177016,082146888120,50661
AO45,KF Semer,31,MEDICAL,7/28/2020,"Jl. Raya Anyar No.30, Kerobokan, Kuta Utara",-8.648134,115.161462,085792304864,80361
AO46,KF H&B Batu Bolong,31,BASIC_HEALTH,9/10/2020,"Jl. Pantai Batu Bolong No.37, Canggu, Kuta Utara",-8.6477464,115.1371046,081238413737,64217
AO47,KF Express Bandara I Gusti Ngurah Rai,31,MEDICAL,12/27/2021,"Jl Raya Ngurah Rai, Tuban, Kuta, Badung",-8.7450589,115.1627288,08197888886,80361
AO48,KF Pecatu,31,MEDICAL,1/1/2023,"Jl. Raya Uluwatu Pecatu No.78, Pecatu, Kec. Kuta Sel., Kabupaten Badung, Bali",-8.8296964,115.1361158,081337803374,80361
AO49,KF PADMA 2,31,MEDICAL,9/10/2023,Jl. Raya Padma Utara No. 4,-8.7049895,-8.7049895,021,80361
AO50,KF Pepito Sawangan,31,MEDICAL,3/13/2024,"Jl. Raya Nusa Dua Selatan, Benoa Ke",-6.45484,-6.05144,082322624525,80361
3131,UNIT BISNIS PADANG,32,NONE,1/1/1950,,0,0,0,
BE02,KF.0146,32,SUPER_STORE,1/1/2003,Jl. Jend. Sudirman No. 14,-0.311677,100.372577,081277222146,26117
BE04,KF.0372,32,BASIC_HEALTH,1/1/2010,Jl. Jendral Sudirman No. 8 Payakumbuh Utara,-0.223447,100.632851,082174846240,27561
BE05,KF.0386,32,BASIC_HEALTH,1/1/2011,Jl. S. Parman No.161,-0.913799,100.349907,081110678547,25134
BE0502,Optik KF 386 Fortuna,32,NEW,8/1/2020,Jl. S Parman No. 171 B,0,0,0,25132
BE06,Apotek Kimia Farma RSUP Dr. M. Djamil Pa,32,BASIC_HEALTH,1/1/2003,Jl. Perintis Kemerdekaan No. 24,-1.34563235,-1.34,07514788361,25121
BE07,KF.0530 Alai,32,BASIC_HEALTH,3/1/2014,Jl. Tengku Umar No. 12 CD Alai,-0.9287266,100.366821,082171166256,25139
BE09,KF.Andalas,32,BASIC_HEALTH,4/1/2015,"Jl. Azizi No.159, Andalas",-0.938132629,100.3871443,081374331007,25126
BE10,KF.Siteba,32,HEALTH_AND_CARE,9/1/2015,Jl. Raya Siteba No. 12,-0.898961,100.370444,082293087912,25146
BE11,KF.Solok,32,BASIC_HEALTH,9/1/2015,Jl. Kh Ahmad Dahlan No. 121 Solok,-0.789734,100.658536,081110678544,27322
BE16,KF SOETA,32,MEDICAL,8/1/2016,Jl. Soekarno hatta payakumbuh,-0.2325545,100.6203113,081110678551,26224
BE17,KF TABING,32,BASIC_HEALTH,9/16/2016,Jl. Adinegoro No 8,-0.868007,100.34341,081110678548,25171
BE18,KF HAMKA,32,BASIC_HEALTH,9/16/2016,Jl. Prof. Dr. Hamka No. 44 Padang,-0.895308,100.352209,081110678543,25132
BE20,KF Cengkeh,32,BASIC_HEALTH,4/4/2017,Jl.Raya Cengkeh No.4 Padang,-0.953364771,100.4134281,081398353313,25225
BE21,KF PEL RS BHAYANGKARA,32,NULL,9/1/2018,Jl. Jati No.1,-0.933028,100.366021,081270417973,28763
BE22,KF LAPAI,32,BASIC_HEALTH,1/3/2019,"Jl. Jhoni Anwar No.5, Kp. Lapai",-0.902854348,100.3607955,083181180805,27111
BE23,KF Manggie,32,MEDICAL,2/1/2020,Komplek J&T Soekarno Hatta No. 110-112 Manggie Gantiang Bukittinggi,-0.2984,100.380356,081110678550,26129
BE25,KF Zam Zam,32,BASIC_HEALTH,1/1/1950,Jl. dr. Abdul Rivai No. 23,-0.305085706,100.3624201,085322221251,
3132,UNIT BISNIS PALANGKARAYA,33,NONE,1/1/1950,,0,0,0,
BF01,KF.0069,33,BASIC_HEALTH,1/5/1993,Jl. Tambun Bungai No. 19,-2.209696,113.923551,081110678102,73111
BF02,KF.0103,33,MEDICAL,1/1/2003,Jl. H.M. Arsyad No. 120 D-E,-2.541614,112.949288,081110678106,74322
BF03,KF.0112,33,MEDICAL,1/1/1997,Jl. Diponegoro No. 8,-2.214683,113.922038,085346873241,73111
BF04,KF.0156,33,BASIC_HEALTH,3/15/1998,Jl. Yetro Sinseng No. 1,-0.962089,114.889719,081110678105,73812
BF05,KF.0373,33,BASIC_HEALTH,3/15/2010,Jl. Rajawali KM. 4.5 Gg Patin No. 1,-2.185479,113.886434,082254283108,73112
BF06,KF.0483 G OBOS,33,BASIC_HEALTH,10/11/2013,Jl. G. Obos Ruko No. 4,-2.225474,113.902178,0811584834,16111
BF07,KF A Yani (KF.0020),33,BASIC_HEALTH,1/20/1987,"Jl. A Yani No 63 B , Pahandut, Kota Palangkaraya",-2.210527,113.92248,081345536130,73111
BF08,KF Pangkalan Bun,33,BASIC_HEALTH,2/27/2016,Jl.  Raya Iskandar No. 45,-2.6929011,111.6375079,08115287272,74112
BF09,KLINIK KIMIA FARMA KUMAI,33,NULL,1/1/1950,Jl. Masjid RT. 03 RW. 01,0,0,05322075288,74181
BF11,Apotek KF. 971,33,MEDICAL,10/1/2017,Jl. Tjilik Riwut Palangkaraya,-2.200773,113.912284,081110678093,73111
BF12,KF Tjilik Riwut Sampit,33,MEDICAL,3/18/2018,Jl. Tjilik Riwut KM2.5 Baamang Tengah,-2.521893,112.945349,081255284016,74312
BF13,KF SETHADJI,33,BASIC_HEALTH,10/6/2018,Jl. Sethadji No. 08 Palangkaraya,-2.226858,113.93077,082353159429,73111
BF14,KF BUNTOK,33,BASIC_HEALTH,10/1/2018,Jl. Patianom No. 33 Buntok,-1.724979,114.83356,085245106920,73712
BF15,KF RTA Milono,33,BASIC_HEALTH,6/20/2019,"Jl.Rta Milono KM 3.5 Kel. Menteng, Kec: Jekan Raya",-2.236815,113.919768,081110678103,16111
BF16,KF Antasari Palangkaraya,33,BASIC_HEALTH,5/20/2019,"Jl.Pangeran Antasari RT.003 Kel. Raja, Kec. Arut Selatan Kobar",-2.675713,111.630148,082253468107,74114
3134,UNIT BISNIS PALEMBANG,34,NONE,1/1/1950,,0,0,0,
BH01,KF.0072,34,BASIC_HEALTH,1/1/2003,Jl. Suprapto No.64,-3.794867,102.264513,0811730720,38221
BH02,KF.0080,34,BASIC_HEALTH,1/1/2003,Jl. Kol. Atmo No.1250,-2.980792,104.756987,08117853168,30125
BH03,KF.0118,34,NONE,1/1/2003,Jl. Jend. A. Yani No.96,-2.122221,106.10865,08117847841,33121
BH04,KF.0209 Rosarum,34,MEDICAL,1/1/2003,Jl. Iskandar Muda No.222,-2.983886,104.756115,08117853170,30134
BH05,KF.0220,34,BASIC_HEALTH,1/1/2003,Jl. Jati No.3,-3.803051,102.276498,08117853181,38224
BH06,KF.0239 Diatari,34,BASIC_HEALTH,1/1/2003,Jl. MP. Mangkunegara No.1,-2.947385,104.767878,08117853171,30114
BH09,KF.0471 Sukabangun,34,BASIC_HEALTH,9/1/2013,Jl. Sukabangun 2 No. 2298,-2.942696,104.7308807,08117853178,78813
BH10,KF.Pel029 RSUD Pangkal Pinang,34,NONE,1/1/2003,Jl. Mayor Syafri Rahman Komp. RSU Pangkal Pinang,-2.143688,106.125029,08117853184,33146
BH11,KF.0480 Prabumulih,34,BASIC_HEALTH,10/1/2013,Jl. Jend.Sudirman No.758,-3.424899,104.243494,08117853179,31125
BH12,KF.0503 Suta,34,NONE,12/1/2013,Jl. S Soekarno Hatta BB Tower No. 7 B,-2.13311,106.106911,08117853185,75559
BH13,KF.0478 Symphoni,34,BASIC_HEALTH,9/1/2013,Jl. Mangkunegara No.14,-2.940362,104.767066,08117853177,30114
BH14,KF.0537 Lubuk Linggau,34,BASIC_HEALTH,5/1/2014,Jl. Yos Sudarso No. 86,-3.275757,102.900736,081110678084,31628
BH15,KF.0538 Rama,34,BASIC_HEALTH,5/1/2014,Jl. Kapt A. Rivai No.1384 Kel 26 Ilir Kec. Ilir Barat I,-2.98605,104.744448,081110678268,30136
BH17,KF.0539 Sudirman S Liat,34,NONE,6/1/2014,Jl. Jend Sudirman Sungai Liat kel. Parit padang Kec. Sungai Liat,-1.880442,106.114429,08117853187,33215
BH18,KF.0558 Merdeka,34,BASIC_HEALTH,10/1/2014,Jl. Merdeka Rt.17 Rw.06 Talang Semut,-2.992021,104.755547,08117853176,30135
BH19,KF.0573 Amalia,34,BASIC_HEALTH,10/2/2014,Jl. D.I. Panjaitan No. 5203,-2.9956241,104.8131443,08117124890,30266
BH22,KF. Sumpah Pemuda,34,MEDICAL,12/1/2016,Jl.Sumpah Pemuda J4 No.5 Palembang,-2.973964,104.737964,081110678086,30137
BH23,KF. Burlian,34,MEDICAL,12/1/2016,Jl. Kolonel H.Burlian,-2.935041,104.718405,081110678085,38571
BH24,KF Sultan M. Mansyur,34,BASIC_HEALTH,6/1/2023,Jl. Sultan M. Mansyur Komplek Green Forest Residence No.780-814,-3.0028685,104.7342466,08117124894,30131
BH26,KF. Plaju,34,BASIC_HEALTH,12/1/2016,Jl.A .Yani-Plaju Palembang,-2.990796,104.786254,081110678087,30264
BH27,KF. Sudirman,34,HEALTH_AND_CARE,11/1/2022,JL. Jend. Sudirman No 85,-2.9710762,104.7509782,08117808270,30126
BH28,KF LEMABANG PALEMBANG,34,MEDICAL,8/18/2018,Jl. RE Martadinata No. 162 Ilir,-2.96875,104.786678,08117896022,30111
BH36,KF Baturaja,34,MEDICAL,1/1/1950,Jl.Jenderal A.Yani No.319 Kemalaraj,-4.1250647,104.1691456,07357455029,32383
3135,UNIT BISNIS PALU,35,NULL,1/1/1950,-,0,0,0,94111
BI01,KF.0328 Megatama,35,MEDICAL,1/1/2007,Jl. Palola Ruko No. 3,-0.901384,119.847387,082194840184,94226
BI02,KF.0390,35,BASIC_HEALTH,1/1/2011,Jl. Setiabudi No. 65 D,-0.8896,119.8785,085242095350,94111
BI03,KF.0449 Tatura,35,MEDICAL,7/1/2013,Jl. Wolter Monginsidi no 145,-0.907476,119.875657,081361681924,94235
BI04,KF.0490 DEWI,35,BASIC_HEALTH,11/1/2013,Jl. Dewi Sartika no 37,-0.921665,119.894172,081259737062,94231
BI05,KF.Pel025 RSUD Undata,35,BASIC_HEALTH,1/1/2003,Jl. R.E.Martadinata Ruko Square Blok A/2 Kompleks Martadinata,-0.856716,119.884016,081110678189,94976
BI07,KF.0636 Towua,35,MEDICAL,3/1/2015,Jl. Towua Ruko No. 1,-0.931227,119.885162,082259114441,94236
BI08,KF.Simpong,35,MEDICAL,11/1/2016,Jl. Jendral Sudirman No. 03 Simpong Luwuk,-0.969189,122.787573,085299902900,94717
BI09,KF. PARIGI,35,BASIC_HEALTH,11/16/2016,"Jl. Trans Sulawesi No. 152 Parigi,  Bantaya, Kec. Parigi, Kabupaten Parigi Moutong",-0.809458,120.1717242,082150642998,94471
BI10,KF. Toli Toli,35,BASIC_HEALTH,11/16/2016,Jl. Usman Binol,1.041115,120.814652,085214073930,84353
BI11,KF BASUKI RAHMAT,35,BASIC_HEALTH,6/1/2018,Jl. Basuki Rahmat No.21A,-0.918887,119.878868,081110678197,94236
BI12,KF RSUD TORABELO SIGI,35,NONE,7/19/2018,Jl. Trans Palu - Palolo Sigi,-1.007539,119.930192,085240939621,94364
BI13,KF POS Sudirman,35,MEDICAL,10/1/2018,Jl. Sudirman No. 11 Palu,-0.894152,119.869738,081110678245,94111
BI14,KF Mongonsidi Palu,35,BASIC_HEALTH,10/1/2018,Jl. Monginsidi No. 46 Palu,-0.901984,119.874119,082259169013,94235
BI15,KF I Gusti Ngurah Rai,35,MEDICAL,7/12/2019,Jln I Gusti Ngurah Rai Ruko No.03 (Samping SPBU),-0.922849,119.863501,081110678191,94237
BI16,KF Veteran Palu,35,BASIC_HEALTH,5/1/2020,"Jl. Veteran No. 79, Kec. Tanamondidi, Kota Palu",-0.898837,119.895681,081216357498,94234
BI17,KF Kamonji,35,BASIC_HEALTH,1/1/1950,"Jl. Imam Bonjol No. 46 A,Kel. Kamon",-0.895393,119.857525,082194485854,94221
BI18,KF Tadulako,35,NONE,1/1/1950,"Jl. Soekarno Hatta, Kel. Talise,",-0.850079,119.89184,0,94111
3140,UNIT BISNIS PEKALONGAN,36,NULL,1/1/1950,Jl.Imam Bonjol No.32,0,0,02854498966,51111
BN01,KF.0016,36,SUPER_STORE,1/1/2003,Jl. Imam Bonjol No.32,-6.886173,109.669618,08112608913,57373
BN02,KF.0097,36,HEALTH_AND_CARE,1/1/2003,Jl. Mayjend. Sutoyo No.44,-6.86918,109.129773,08112608914,70243
BN03,KF.0145,36,BASIC_HEALTH,1/1/2005,Jl. Sultan Agung No.99,-6.884412,109.136151,08112608916,52361
BN04,KF.0183,36,HEALTH_AND_CARE,1/1/2003,"Jl. jend A Yani no 39 Kebondalem, Mulyoharjo, Kec. Pemalang Kab. Pemalang, jawa Tengah",-6.89201,109.38245,08112608915,59431
BN05,KF.0430 Slawi,36,HEALTH_AND_CARE,1/1/2013,Jl. Dr.Sutomo No.54,-6.992784,109.138668,08112608917,52419
BN06,KF.0323,36,HEALTH_AND_CARE,1/1/2008,Jl. Urip Sumoharjo No.61,-6.9028,109.6642,08112608918,51111
BN07,KF.0567 A. Yani,36,BASIC_HEALTH,9/1/2014,Jl. Ahmad Yani No. 55 B,-6.871678,109.042888,08112608919,52212
BN08,KF.Mejasem,36,MEDICAL,2/1/2015,"Jl. Pala Raya  , Ruko 4-5 Mejasem",-6.884668,109.151121,08112608920,52181
BN09,KF Comal,36,BASIC_HEALTH,3/1/2021,"Jl. A.Yani Balutan, Purwoharjo Comall",-6.900152,109.533544,082324854484,63491
BN13,KF SUDIRMAN KETANGGUNGAN,36,BASIC_HEALTH,12/1/2016,"Jl. Sudirman Ketanggungan, Brebes",-6.935388,108.891692,08112923244,52192
BN15,KF 1125 Kedungwuni,36,NONE,9/1/2018,"Jl. Urip Sumoharjo, Jebegan, Podo,",-6.961033279,109.6470829,021,51173
BN16,Apotek KF Batang,36,HEALTH_AND_CARE,12/1/2018,"Jl. A Yani No. 22, Kab. Batang",-6.91123,109.728482,08112600092,67153
BN17,KF POSO PEKALONGAN,36,BASIC_HEALTH,5/20/2019,Jl: Raya utara no:11A Banjaran - Adiwerna Kab Tegal,-6.934391,109.135198,08112755921,52125
BN18,KF BUMIAYU,36,NONE,7/11/2019,"Jl. Pangeran Diponegoro No. 159, Bumiayu, Kab. Brebes",-7.247194,109.00655,08112755923,52273
BN19,KF Express Rest Area 260B Banjaratma,36,BASIC_HEALTH,4/14/2023,"Rest Area 260B Banjaratma, Ruas Jalan Tol Pejagan - Pemalang KM 260B arah Jakarta Banjaratma, Kecamatan Bulakamba, Kabupaten Brebes Jawa Tengah",-6.905956306,108.9834645,081127038888,52253
3136,UNIT BISNIS PEKANBARU,37,NULL,1/1/1950,JL. JENS SUDIRMAN NO.175,0,0,1500255,28111
BJ01,KF.0093,37,MEDICAL,1/1/2003,Jl. Jend. Sudirman No. 175,0.530415,101.447702,081110678258,28112
BJ02,KF.0122,37,MEDICAL,1/1/2003,Jl. Jend. A. Yani No. 118 C,0.523833,101.44209,081110678101,28127
BJ03,KF.0229,37,BASIC_HEALTH,1/1/2003,Jl. Sudirman No. 724,0.498962,101.454232,081110678173,28282
BJ04,KF.0393 Panam,37,MEDICAL,1/1/2012,Jl. HR Subrantas No. 99,0.464405,101.40166,081110678153,28293
BJ05,KF.0395 Melur,37,NONE,1/1/2012,Jl. Melur No. 4,0.52814,101.434255,081267922204,50661
BJ06,KF.0518 Nangka,37,MEDICAL,1/1/2014,Jl. Nangka No.59,0.503121,101.42851,081110678252,28282
BJ07,KF.0614 Harapan,37,NONE,12/1/2014,Jl. H. Imam Munandar No. 227 RT.01/11 Kel. Tangkerang Kec. Bukit Raya,0.499915,101.467152,081219989149,28289
BJ08,KF.0597 Simpang Tiga,37,BASIC_HEALTH,12/2/2014,Jl. Kaharudin Nasution No. 185 Rt.001/003  Kel. Simpang Tiga Kec. Bukit Raya,0.45535,101.452848,082169872657,71452
BJ09,KF.0596 Subrantas II,37,SUPER_STORE,12/3/2014,Jl. H.R. Subrantas (Depan Unri) Rt.005/005 Kel.Tuah Karya Kec. Tampan,0.463875,101.379596,082285472245,28291
BJ11,KF.0692 Bangkinang,37,BASIC_HEALTH,7/1/2015,Jl. Prof.H.M.Yamin Sh. No.1-2 Bangkinang,0.34648,101.026623,082284619022,28411
BJ12,KF. PKL KERINCI,37,MEDICAL,11/16/2016,Jl. Maharaja Indra No.289-290 Pangkalan Kerinci,0.403909,101.857833,085263886151,28381
BJ13,KF Sudirman Duri,37,BASIC_HEALTH,6/1/2017,Jl.Jend. Sudirman Batang Serosa Bengkalis-Riau,1.270356,101.201584,081372916421,28784
BJ15,KF TEMBILAHAN,37,BASIC_HEALTH,6/1/2018,Jl. M. Boya No.12 Rt.001 Rw.11 Kel Tembilahan Kota Kec. Tembilahan Kab. Indragiri Hilir 29212,-0.319808,103.155968,081267521166,29212
BJ17,Klinik Mandiri KF Hemodialisa RS Lancang Kuning,37,NULL,1/1/2018,"Jl. Ronggo Warsito Ujung No. 5-A Kel. Sukamaju, Kec. Sail Pekanbaru",0,0,021,28131
BJ18,KF 1105 Paus,37,BASIC_HEALTH,10/1/2018,"Jl. Paus No.55, Rt.003/Rw.007, Tengkerang",0.497237199,101.4390103,081110678165,28125
BJ20,Apotek KF Bukit Barisan,37,NONE,2/4/2019,"Jl. Bukit Barisan No.7A, Kel. Tangkerang Timur, Kec. Tenayan Raya, Pekanbaru",0.492092,101.48586,081110678152,28289
BJ22,Apotek KF Hangtuah,37,MEDICAL,2/7/2019,"Jl. Hang Tuah No. 158B, Kel. Rejosari Timur, Kec. Tenayan Raya, Pekanbaru",0.524092,101.475423,081110678164,50125
BJ23,Apotek KF Delima,37,NULL,3/13/2019,Jl. Delima No.175,0.479323,101.406939,081363024984,28291
BJ24,KF Sudirman Dumai,37,MEDICAL,7/7/2023,"Jl. Jend. Sudirman No.168, Tlk. Binjai, Kec. Dumai Tim., Kota Dumai, Riau 28826",1.668781,101.448043,08117606038,28811
3137,UNIT BISNIS PONTIANAK,38,NULL,1/1/1950,JL. TANJUNG PURA NO. 419,-0.036767,109.346656,0,78121
BK01,KF.0032,38,SUPER_STORE,1/1/2003,Jl. Tanjung Pura No. 419,-0.036767,109.346656,081110678162,78122
BK0111,PPO Klinik KF Danau Sentarum,38,MEDICAL,1/2/2021,Jl. Danau Sentarum No. 1 samping Gg. Waris Sui bangkong Pontianak,-0.044858799,109.310591,05638175874,78111
BK02,KF 333 Ayani 2,38,BASIC_HEALTH,1/1/2008,Jl. Ahmad Yani 2 No.8D/8E Kel. Sungai Raya Kec. Sungai Raya Kab. Kuburaya,-0.087045,109.369342,081110678217,78391
BK0211,PPO Klinik KF Sintang,38,NONE,1/2/2021,Jl. YC Oevang Oeray RT.29/03 Baning Kota Kec. Sintang Kab. Sintang,-0.06342,111.48698,05652030018,78611
BK03,KF.0371,38,BASIC_HEALTH,1/1/2010,Jl. A Yani No. 5,-0.062463,109.355749,0817880371,78124
BK04,KF.0477,38,BASIC_HEALTH,9/1/2013,Jl. Sungai Raya Dalam,-0.076015,109.357812,081250142081,78391
BK05,KF 525 SSA,38,BASIC_HEALTH,3/14/2018,Jl. M Yamin No. A7 Pontianak,0.30957,109.24789,089525890150,78111
BK0512,PPO Klinik KF Landak,38,NONE,1/2/2021,Jl. Agus Salim No.31 Ketapang,-0.38046,109.95265,05632020737,79357
BK06,KF 565 Urip,38,BASIC_HEALTH,9/1/2014,Jl. Jend. Urip No. 11A,-0.024288,109.336291,081110678161,16914
BK08,KF.DIPO,38,BASIC_HEALTH,12/12/2015,Jl. P Diponegoro No. 27 Rt 56/18 Kel Pasiran Kec Singkawang Barat,0.900999,108.98202,081110678167,28754
BK10,KF SERUNI,38,BASIC_HEALTH,10/16/2016,Panglima Aim No. 2. Kelurahan Tanjung Hulu. Kecamatan Pontianak Timur,-0.029307,109.36744,082148460104,77457
BK1012,PPO Klinik KF Ketapang,38,MEDICAL,1/2/2021,Jl. Agus Salim No.31 Ketapang,-1.835323,109.973836,05343035521,78811
BK13,KF JERUJU,38,NONE,9/1/2018,Jl. Kom Yos Sudarso Ruko No.3 Pontianak,-0.007571,109.297855,081250142090,78117
BK16,KF Purnama,38,BASIC_HEALTH,6/29/2019,"Jl. Purnama Gg. Purnama Patra No. 2 Rt.04/10 Kel. Akcaya, Kec. Pontianak Selatan",-0.052447,109.32988,082255407087,78121
BK20,KF Sintang,38,NONE,1/1/1950,JL. Lintas Melawi Rt.03/01,-0.06476,111.48899,081345847887,78611
BK21,KF Yos Sudarso Singkawang,38,NONE,1/1/1950,Jl. Yos Sudarso No.40A,0.912185,108.986736,089614839473,79121
BK22,KF Delta Pawan,38,NONE,1/1/1950,JL. R. Suprapto No. 67,1.8400936,109.9689465,021,78811
3170,Unit Bisnis Purwokerto,39,,1/1/1950,,0,0,0,
CR01,KF.0089,39,MEDICAL,1/5/2024,Jl. Gatot Subroto No. 59 Sidan,-7.715266,109.015598,8112795989,53223
CR02,KF 0206,39,MEDICAL,1/1/2024,Jl. Gatot Subroto No. 115 A Gu,-7.697905,109.028047,81110678233,53224
CR03,KF 0437 Fajar,39,BASIC_HEALTH,1/5/2024,Jl. RA Wiraatmaja No. 37 Kedun,-7.420942,109.2242063,81110678296,53371
CR04,KF 0133 Purwokerto,39,BASIC_HEALTH,1/5/2024,Jl. Jend. Sudirman Timur No. 4,-7.429140303,-7.429140303,81110678231,53147
CR05,KF PBLG,39,MEDICAL,1/5/2024,Jl. Mayjend Sungkono No. 22 Pu,-7.399976,109.349806,81110678292,53321
CR06,KF Akasia,39,MEDICAL,1/5/2024,Jl. Jend Sudirman No. 80A Soka,-7.4573218,109.2931024,81110678232,53181
3139,UNIT BISNIS SAMARINDA,40,NULL,1/1/1950,"Jl. Gerilya Ruko 1B/1C Rt.10, Kota Samarinda",0,0,0,30661
BM01,KF M. Yamin (KF 105),40,HEALTH_AND_CARE,1/1/2003,"Jl. M Yamin Ruko M Yamin Square No.6, Kel. Gunung Kelua, Samarinda Ulu, Kota Samarinda, Kalimantan Timur 75123",-0.120958483,117.1271692,08115583901,75122
BM0112,PPO Klinik KF Sutomo,40,BASIC_HEALTH,1/1/2019,"Jl. Dr Sutomo No.52, Samarinda Ulu,",0,0,0541,75122
BM02,KF Hidayatullah (KF 114),40,MEDICAL,1/1/2003,Jl. P. Hidyatullah No. 46,-0.50195,117.155618,08115583902,75112
BM03,KF Agus Salim (KF 138),40,SUPER_STORE,1/1/2003,Jl. KH.Agus Salim No. 30,-0.494367,117.150761,08115583903,75117
